CodProducto;Nombre;ContenidoInternoCaja;ContenidoInternoBlister;ContenidoInternoUnidad;ValorCajaContado;ValorBlisterContado;ValorUnidadContado;InventarioCaja;InventarioBlister;InventarioUnidad
200039093;PAP HIG.FAMILIA EXPERT 4 HOJAS 24 UNIDADES;24;0;1;49900.00;.00;2200.00;0;0;16
200041588;DTE BALANCE CLINICAL INVISIBL MIN 32GR UNISEX;1;0;0;3000.00;.00;.00;5;0;0
200038725;CHA PANTENE DRY SECO 140 GR;1;0;0;24900.00;.00;.00;4;0;0
7707035511534;MILAGRAM 500 MG 3TAB (AZITROMICINA);1;0;0;15900.00;.00;.00;2;0;0
200037626;ESPUMA AFEITAR GILLETTE P.SENSIBLE 56 GR;1;0;0;5900.00;.00;.00;1;0;0
200033930;PAN TENA SLIP TALLA XL.21 UDS ULTRA;1;0;0;76500.00;.00;.00;4;0;0
100024334;FLUNAZOL 75 MG 4 TABLETAS PC;1;0;0;36900.00;.00;.00;2;0;0
7707178035270;SILICONA RODER 10 ML 24SOBRES;24;0;1;34900.00;.00;2000.00;0;0;22
7707178032897;LIMAS RODHER ACOLCHADA CURVA 12 UDS;12;0;1;18900.00;.00;2000.00;0;0;9
100026478;TAPABOCAS NEXCARE USO GENERAL 12 UDS;12;0;1;9100.00;.00;1000.00;4;0;0
200040882;SEDA DENTAL ECONOPACK FLUOCARDENT 35 MT;1;0;0;5300.00;.00;.00;1;0;0
200041291;GILLETTE MACH 3 CARTUCHO 4 UDS P.E;1;0;0;29800.00;.00;.00;2;0;0
200041710;JAB LIQ.ANTIB.REXONA ALOE DOYPACK 450 ML;1;0;0;4500.00;.00;.00;1;0;0
100019664;ENSOY DIABETICOS 1000 GR (PAE);1;0;0;83900.00;.00;.00;1;0;0
200041527;CREMA TEATRICAL ACLARADO 10 SOBRES;10;0;1;14500.00;.00;1500.00;0;0;3
100017573;LEVETIRACETAM 500 MG 30 TBS W(M)36600;1;0;0;37900.00;.00;.00;1;0;0
200036241;GALLETA RELLENA MOMENTOS CHOC 9 UDS 135 G;1;0;0;6900.00;.00;.00;1;0;0
200033489;PEINE DOBLE DIENTE ZAFHIRS REF.883-33;1;0;0;2900.00;.00;.00;1;0;0
200041598;JABON DOVE CUIDA Y PROTEGE BARRA 90 GR;1;0;0;3000.00;.00;.00;3;0;0
7861073903543;COLLOPLUS SOLUCION 20 ML INV;1;0;0;23900.00;.00;.00;2;0;0
75012982242441;EUTIROX 75 MCG 50 TABLETAS INVER;1;0;0;48900.00;.00;.00;2;0;0
7441145400622;PROCTO GLYVENOL CREMA30 GR INV;1;0;0;36900.00;.00;.00;1;0;0
100025423;BETAHISTINA 16 MG. 30 TABLETAS MOMENTA;30;3;10;57900.00;19800.00;2000.00;2;0;0
100014725;FLUCONAZOL 150 MG 10 CAP MP;10;0;1;14900.00;.00;1500.00;1;0;0
100025390;CLINDAMICINA 600 MG/4 ML 1 AMPOLLA VT;1;0;0;9800.00;.00;.00;3;0;0
100025426;AMOXICILINA + ACIDO CLAVU 875/125 MG 14 TAB EUROFARMA;1;0;0;49900.00;.00;.00;1;0;0
100026397;BETAMETASONA + CLOTR + NEOM 20 GR VITALIS;1;0;0;10900.00;.00;.00;3;0;0
100024997;RHEUMADAUL GEL 60 GR;1;0;0;14900.00;.00;.00;1;0;0
200034979;MAQ GUILLETTE VENUS SENSITIVE;1;0;0;24900.00;.00;.00;1;0;0
200038876;DTE BABARIA ROLL-ON AVENA 75 ML;1;0;0;11900.00;.00;.00;1;0;0
200040125;DTE BABARIA ROLL-ON BERGAMOTA 70 ML;1;0;0;9800.00;.00;.00;1;0;0
200040126;DTE BABARIA ROLL-ON COCO 70 ML;1;0;0;9800.00;.00;.00;1;0;0
200038247;DTE.BABARIA ROLLON OLIVE OIL 50 ML;1;0;0;6900.00;.00;.00;1;0;0
200038868;GEL BABARIA BANO AVENA 600 ML;1;0;0;14900.00;.00;.00;2;0;0
200038871;MASCARILLA BABARIA CAPILAR CEBOLLA 400ML;1;0;0;15900.00;.00;.00;1;0;0
100025316;SONAX FORTE GRANULADO FRT.R.30GR. 10 SBS;1;0;0;22900.00;.00;.00;1;0;0
100021822;BUCOXOL TRIPLE ACCION MIEL LIMON 10 TBS;1;0;0;10900.00;.00;.00;1;0;0
100024408;ZEBESTEN SOLUCION OFT. 5ML(3%+)(PAE);1;0;0;73900.00;.00;.00;1;0;0
7707246940024;PREDNISOLONA 0.5% 5 ML DIETYSLONE GOTAS OFT;1;0;0;25900.00;.00;.00;2;0;0
7702896001286;FLUOFTAL 5 ML GOTAS OFT FLUOROMETALONA 0.1% BLASK;1;0;0;34900.00;.00;.00;1;0;0
7703889150189;ENOXPAR AMPOLLAS DE 40 MG;2;0;1;49800.00;.00;27900.00;0;0;1
100021855;NEUREXAN GOTAS 30 ML;1;0;0;48900.00;.00;.00;1;0;0
200028434;TIJERA FACIAL PUNTA REDONDA FREESTYLE;1;0;0;6900.00;.00;.00;2;0;0
100020567;GASTRUM PLUX CEREZA 120 ML;1;0;0;14900.00;.00;.00;1;0;0
100011838;PLAVIX 75 MG 28 TBS (A)(P)37165(SC);1;0;0;34900.00;.00;.00;1;0;0
100022223;CALCIBON D 800 UI 60 TBS GRATIS 30 TBS;1;0;0;85900.00;.00;.00;1;0;0
100026288;ACETAMINOFEN 500 MG 16 TBS MK;1;0;0;7900.00;.00;.00;1;0;0
100026485;MINOXIDIL FORTE 5% COLMED FCO X 100ML.;1;0;0;56000.00;.00;.00;3;0;0
200040055;TENA PANTS CLASICO LARGE  16 UDS;1;0;0;42900.00;.00;.00;2;0;0
7702870494325;STODALINE JAARA BE DE 200 ML;1;0;0;42500.00;.00;.00;2;0;0
7707222420014;HYDRASKIN BODY CREMA 280 ML;1;0;0;49800.00;.00;.00;3;0;0
100025867;AURASERT 100 MG 28 TABLETAS SERTRALINA;28;2;14;29800.00;14900.00;1300.00;3;0;0
100025866;AURASERT 50 MG 28 TABLETAS SERTRALINA8901175020973;28;2;14;19800.00;10900.00;800.00;2;0;0
100020361;DOLORSIN FORTE 200 MG 32 CAPSULAS;32;8;4;39800.00;5500.00;1500.00;0;3;2
100025234;LEMOVIT C+ZINC 500 MG 30 CAPSULAS;1;0;0;28300.00;.00;.00;2;0;0
200005008;CORTA CUTICULA FREESTYLE CN100;1;0;0;12900.00;.00;.00;1;0;0
100014901;MICARDIS 40MG 28 COMP.(A)(P)12583(SC);1;0;0;15900.00;.00;.00;2;0;0
200035648;CHOCMELOS BANDEJA 6 UDS;1;0;0;2000.00;.00;.00;2;0;0
200042021;CEPILLO DENTAL ORAL-B COMPLETE 2 UDS;1;0;0;8900.00;.00;.00;2;0;0
100026563;EXPECTOS JARABE DE HIEDRA 120 ML;1;0;0;23900.00;.00;.00;6;0;0
200039247;SUPER BONDER 3 GRAMOS P.E 2 UDS;1;0;0;5500.00;.00;.00;1;0;0
200042023;TAR.ROJO VAINILLA 330 GR+TAR ROJO 135GR;1;0;0;13900.00;.00;.00;3;0;0
200041768;2 DTE.REXONA CLINICAL SPORT CRE.48GR S.O;1;0;0;25300.00;.00;.00;1;0;0
100022951;ATORVASTATINA 40 MG 10 TABLETAS EC;1;0;0;15900.00;.00;.00;3;0;0
8850769022865;ACTONIN 20 MG 30 CAPSULAS  ISOTRETINOINA;1;0;0;139800.00;.00;.00;3;0;0
100026507;STREPSILS INTENS.NARANJA SIN AZUC.16 TAB;16;2;8;18900.00;9800.00;1300.00;2;0;0
200036062;PESTANINA MAXYLASH TRATA.10 GR  2 UDS;1;0;0;18900.00;.00;.00;1;0;0
200041513;ESPARADRAPO TELA BLANCO SUPREME 1X5 YARD;1;0;0;4900.00;.00;.00;1;0;0
7702535028292;JUGO DEL VALLE FRESH  946 ML CAJA;1;0;0;2800.00;.00;.00;3;0;0
200040774;BIGEN 76 CASTAÑO COBRIZO 6 GR;1;0;0;15900.00;.00;.00;1;0;0
100026682;IBUFLASH MIGRAN 30 CAP;30;15;2;44500.00;3200.00;1500.00;2;3;0
200032401;AFTER SUN GEL TANGA 150 ML;1;0;0;19900.00;.00;.00;1;0;0
100025404;ENSURE ADVANCE FRESA 850 GR.(PAE);1;0;0;93900.00;.00;.00;1;0;0
200020352;ACEITE DE RICINO 30 ML 12 UDS ATHOS;12;0;1;18600.00;.00;1800.00;1;0;0
200035936;BRONC.NUDE BRONZE GEL SPF 4 120ML 2X P.E;1;0;0;39800.00;.00;.00;1;0;0
200034120;JABON LACTACYD PROBIO DELICAT.200 ML;1;0;0;21900.00;.00;.00;1;0;0
200039095;NAN OPTIPRO HMO 1 MAXICAJA 1.4 KG;1;0;0;114900.00;.00;.00;1;0;0
200017616;PRESERVAT.DUREX CLASICO 3 UDS;1;0;0;6900.00;.00;.00;1;0;0
200033041;AMBIENT.GLADE SPRAY HAWAIN BREZZE 400 ML;1;0;0;9800.00;.00;.00;1;0;0
100026395;LEVOTIROXINA 100MCG CAJA 50 TAB;1;0;0;14900.00;.00;.00;1;0;0
100026389;ALCOHOL ANTISEPTICO 70% GALON 3800ML;1;0;0;29800.00;.00;.00;3;0;0
200038936;ACEITE CALENDULA 250 ML ATHOS;1;0;0;8900.00;.00;.00;3;0;0
8427030006338;SIMILAC 2 TOTAL COMFORT  HMO 820 GR(PAE);1;0;0;85900.00;.00;.00;1;0;0
100026309;VALSARTAN 160 MG 30 TBS MK;30;3;10;37900.00;12900.00;1500.00;1;0;0
200041307;DORAL LIPS MANTECA DE CACAO 5 GR 12 UDS;12;0;1;29800.00;.00;2900.00;0;0;6
200037589;LUBRIDERM PREVENCION FPS 30 400 ML;1;0;0;35900.00;.00;.00;1;0;0
200039566;ACEITE MANZANILLA DR. SANA 250 ML;1;0;0;6800.00;.00;.00;1;0;0
200039753;POLVOS COMPACTOS VOGUE AVELLANA 14 GR;1;0;0;6900.00;.00;.00;2;0;0
200039527;REXONA EFFICIENT TALCO ANTIBACTERIA 100G;1;0;0;8500.00;.00;.00;1;0;0
100024483;FEVENY 0.625 MG 28 TBS(P)25263;1;0;0;26900.00;.00;.00;2;0;0
100026562;FUROATO DE FLUTICASON.120DOS 8ML(M)25806;1;0;0;19900.00;.00;.00;6;0;0
100026210;NEXT GEL GRIPA 48 CAPSULAS BLANDAS (SF);48;6;8;61900.00;9800.00;1500.00;1;0;0
200004581;DEXTROSA 5% SS 500 ML ARB1063;1;0;0;2800.00;.00;.00;2;0;0
200041658;DTE.OLD SPICE GEL SECO SECO 80 GR;1;0;0;16500.00;.00;.00;4;0;0
200041769;DTE.REXONA TONO PERF SPRAY 2 UDS;1;0;0;20700.00;.00;.00;2;0;0
100024354;LASONIL ACTIVE GEL 30 GR;1;0;0;37900.00;.00;.00;1;0;0
100024780;BROMUX D 100 MG 30 CAPSULAS (PAE);1;0;0;144900.00;.00;.00;1;0;0
200028763;PAN HUGGIES ACTIVE SEC ET.2 MED.50 U;1;0;0;28900.00;.00;.00;3;0;0
200038504;TOA.KOTEX NOCTURNA TELA 30 UDS;1;0;0;12900.00;.00;.00;4;0;0
200042143;BARRA CHOCOLATE KICK MANI 12 UDS;12;0;1;10000.00;.00;1000.00;1;0;0
200036312;NUCITA NOGGETS 20 UDS;12;0;1;6800.00;.00;500.00;0;0;6
200041960;CHA.DOVE DERMA HIDRATACION SUAVID.400 ML;1;0;0;14900.00;.00;.00;3;0;0
200041961;CHA DOVE DERMA MENTA REFRESCANT 400 ML;1;0;0;14900.00;.00;.00;3;0;0
200041360;CRE PEINAR SAVITAL MULTIOLEOS 275 ML;1;0;0;9800.00;.00;.00;6;0;0
7709946708393;DOLINSTAN 100 MG/5ML 120 ML IBUPROFENO;1;0;0;9800.00;.00;.00;4;0;0
100010549;RIFAMICINA SPRAY 1% 20 ML MK;1;0;0;21700.00;.00;.00;1;0;0
200003234;MEDIAS SAMSARA SEDA FRIA MATE L CANELA;1;0;0;12800.00;.00;.00;9;0;0
200019494;TALCO MEXSANA 30 GR;1;0;0;3900.00;.00;.00;6;0;0
200007173;ALGODON ZIG ZAG JGB 100 GR+ALGOD.50 GR;1;0;0;4500.00;.00;.00;1;0;0
100011604;ALCOHOL ALCOPY 700 ML ICOM 12 UDS;1;0;0;6000.00;.00;8000.00;31;0;0
200006607;REMOVEDOR LANDER PROT.75 ML;1;0;0;7500.00;.00;.00;1;0;0
200011439;NUDE BLOCK SPF 30 12 SBS;12;0;1;17600.00;.00;1700.00;0;0;7
200016343;ARDEN FOR MEN CREMA 135 GR;1;0;0;11700.00;.00;.00;1;0;0
200006703;IGORA VITAL KIT STDO.;1;0;0;21900.00;.00;.00;47;0;0
100015695;OMEPRAZOL 20 MG 14 CAPSULAS MK;1;0;0;7200.00;.00;.00;3;0;0
200000853;NAN SIN LACTOSA 400 GR;1;0;0;49900.00;.00;.00;1;0;0
200007505;TAMPON OB MEDIO DIGITAL 10 UDS;1;0;0;8900.00;.00;.00;6;0;0
200014264;CHA.JJ BABY ROMERO Y PROTEC. U.V.100 ML;1;0;0;6900.00;.00;.00;1;0;0
200007384;EST.JJ BABY PEQ.;1;0;0;15300.00;.00;.00;1;0;0
200014918;CETAPHIL EMULSION HIDR. 473 ML;1;0;0;108500.00;.00;.00;1;0;0
100000124;PEDIALYTE STDO 500 ML;1;0;0;6500.00;.00;.00;12;0;0
100000123;SIMILAC 1 PROSENSITIVE 1 400 GR**B;1;0;0;38900.00;.00;.00;1;0;0
100000570;BIODERM CREMA 20 GR;1;0;0;37500.00;.00;.00;1;0;0
100005327;DESONIDA MEDIHEALT 0.1% CREMA 15 GR;1;0;0;11900.00;.00;.00;3;0;0
100005331;DESONIDA 0.1% LOCION CAPILAR 30 ML;1;0;0;25900.00;.00;.00;1;0;0
100005311;BETARRETIN 0.05% CREMA 30 GR;1;0;0;39700.00;.00;.00;1;0;0
100000937;FURACIN POMADA 40 GR;1;0;0;33200.00;.00;.00;2;0;0
200006132;GUANTE CIRUGIA ETERNA 7;1;0;0;1400.00;.00;.00;32;0;0
200004893;NIVEA VIS.A/ARR.PLUS Q-10 DIA 50GR;1;0;0;44900.00;.00;.00;1;0;0
200009620;OXIGENTA VITAL 20 VOLUMENES;1;0;0;3300.00;.00;.00;18;0;0
200018496;JABON PROTEX  STDO.130 GR;1;0;0;2800.00;.00;.00;39;0;0
100005894;LOPERAMIDA 2 MG 6 TABLETAS MK;1;0;0;6700.00;.00;700.00;1;0;0
100007941;METRONIDAZOL 500 MG 40 TABLETAS MK;40;4;10;7500.00;3000.00;1000.00;2;2;0
100006107;CALTRATE D 600 MG 60 TABLETAS;1;0;0;35900.00;.00;.00;1;0;0
100010060;CALTRATE PLUS 60 TABLETAS;1;0;0;53900.00;.00;.00;1;0;0
100006118;CENTRUM SILVER LUTEINA 30 TABLETAS;1;0;0;31000.00;.00;.00;2;0;0
100002702;ISOCORD 10 MG 30 TABLETAS;1;0;0;24300.00;.00;.00;3;0;0
100014461;TRAMADOL 37.5 /ACETAM.325 MG 10 TAB MK;1;0;0;33500.00;.00;.00;1;0;0
200015522;PANITOS NOSOTRAS HUMEDOS INTIMOS 16 UDS;1;0;0;5900.00;.00;.00;2;0;0
100005968;SALBUTAMOL INHALADOR 200 DOSIS MK;1;0;0;21900.00;.00;.00;3;0;0
100005973;SERTRALINA 50 MG 10 TABLETAS MK;1;0;0;34500.00;.00;.00;4;0;0
100005972;SERTRALINA 100 MG 10 TABLETAS MK;1;0;0;65900.00;.00;.00;3;0;0
100003914;HIDERAX JARABE 120 ML;1;0;0;49900.00;.00;.00;1;0;0
100014679;CROMOGLICATO DE SODIO 2% NASAL 10 ML EX;1;0;0;6900.00;.00;.00;3;0;0
200005305;TINTE BIGEN STDO;1;0;0;15500.00;.00;.00;15;0;0
200015648;BLOQ.SOL-OR GEL REPAIR FPS 40 60 GR;1;0;0;52600.00;.00;.00;1;0;0
200015647;BLOQ.SOL-OR GEL REPAIR FPS 40 100 GR;1;0;0;68900.00;.00;.00;1;0;0
100000012;MUCOSINA SUSPENSION 120 MG;1;0;0;23500.00;.00;.00;3;0;0
100014609;AGUA DESTILADA CORPAUL 500 ML;1;0;0;2800.00;.00;.00;2;0;0
100002666;DERMATOMICOL CREMA 20 GR;1;0;0;12900.00;.00;.00;2;0;0
200004583;ENEMA SOLUCION SALINA 2.5% 1000 ML 004;1;0;0;28900.00;.00;.00;1;0;0
100004751;CALENDULA CREMA 60 GR;1;0;0;14000.00;.00;.00;1;0;0
100015684;LOSAN 50 MG 15 TABLETAS ICOM;1;0;0;11000.00;.00;.00;1;0;0
200011669;ALGODON LAMINADO FLEXON 6X5;1;0;0;4000.00;.00;.00;1;0;0
100013210;OPTIVE SOLUCION OFTALMICA 15 ML;1;0;0;53900.00;.00;.00;1;0;0
100000219;PRED-F 1.0% GOTAS 5 ML (M);1;0;0;63900.00;.00;.00;1;0;0
100001486;CLARIVIS 0.025% GOTAS 5 ML;1;0;0;14200.00;.00;.00;2;0;0
200018990;DOVE SPRAY CLEAR TONE 100 GR;1;0;0;16900.00;.00;.00;3;0;0
200003526;TALCO REXONA EFFICIENT 100 GR;1;0;0;8500.00;.00;.00;1;0;0
200019119;JABON LUX STDO.125 GR;1;0;0;2200.00;.00;.00;2;0;0
200004847;HIDROFUGAL FORTE ATOMIZADOR 30 ML;1;0;0;35600.00;.00;.00;1;0;0
200007293;CHA.JJ BABY ORIGINAL 100 ML;1;0;0;6900.00;.00;.00;1;0;0
200007317;CHA.JJ BABY ORIGINAL 400 ML;1;0;0;15400.00;.00;.00;1;0;0
200007312;CHA.JJ BABY ROMERO Y PROTEC. U.V.200 ML;1;0;0;10600.00;.00;.00;1;0;0
200003536;JABON DOVE BABY 75 GR;1;0;0;3000.00;.00;.00;3;0;0
200017729;TOA.KOTEX SPORT 10UDS;1;0;0;4500.00;.00;.00;1;0;0
200004668;JERINGA BD 20 ML 21X1.1/2 C/A;1;0;0;800.00;.00;.00;5;0;0
100010366;ENSURE POLVO VAINILLA  900 GR;1;0;0;89700.00;.00;.00;1;0;0
100000277;BETALOC ZOK 50 MG 30 TABLETAS (M);1;0;0;17800.00;.00;.00;1;0;0
200001634;CHA.HEAD-SHOULDERS 375 ML STDO;1;0;0;19800.00;.00;.00;10;0;0
100000196;TEARS NATURALE 15 ML;1;0;0;41900.00;.00;.00;1;0;0
200015600;PILA ENERGIZER RECARGABLE AA 2 UDS;1;0;0;18900.00;.00;.00;1;0;0
100004725;MEDROL 4 MG 30 TABLETAS;1;0;0;39200.00;.00;.00;1;0;0
200020677;JERINGA BD INS.0.5ML 31GX8MM;1;0;0;500.00;.00;.00;100;0;0
200020528;CICATRICURE CONT. OJOS CREMA 15 G;1;0;0;49000.00;.00;.00;1;0;0
200019362;AFTER SUN TANGA GEL 120 ML;1;0;0;19200.00;.00;.00;1;0;0
200014265;CREMA JJ BABY AVENA 400 ML;1;0;0;20900.00;.00;.00;1;0;0
200011863;BANO JJ BABY CON GLICERINA 200 ML;1;0;0;10200.00;.00;.00;1;0;0
200007321;CHA.JJ BABY MANZANILLA 750 ML;1;0;0;22900.00;.00;.00;1;0;0
200002388;SACALECHE RICHARD PLASTICO;1;0;0;10900.00;.00;.00;1;0;0
200001938;LACTINOSOTRAS 40 UDS 44014;1;0;0;15900.00;.00;.00;1;0;0
200015963;AXE SPRAY 160 ML STDO;1;0;0;14900.00;.00;.00;4;0;0
200020154;CHA.CLEAR STDO 400 ML;1;0;0;15900.00;.00;.00;1;0;0
200014362;CHA/ACON ELVIVE  400 ML;1;0;0;17700.00;.00;.00;2;0;0
5196;BIGEN SPEEDY FOR MEN;1;0;0;26300.00;.00;.00;1;0;0
200019903;JABON JJ BABY STDO.125 GR;1;0;0;2500.00;.00;.00;6;0;0
200018341;POLVO COMP.VITU VIT.E STDO;1;0;0;7800.00;.00;.00;3;0;0
7702186021840;SOMBRAS NAILEN TRIO;1;0;0;4500.00;.00;.00;3;0;0
200018335;MANTECA CACAO VITU TONO 1;1;0;0;4600.00;.00;.00;1;0;0
7702186020041;MAQUILLAJE LIQ.NAILEN;1;0;0;6500.00;.00;.00;7;0;0
200001514;MAQUILLAJE MF PAN STICK;1;0;0;19200.00;.00;.00;2;0;0
7702186000562;POLVOS SMART FILTRO SOLAR;1;0;0;9900.00;.00;.00;6;0;0
200019207;ESMALTE VOGUE FANTASTIC STDO;1;0;0;2900.00;.00;.00;16;0;0
7702186000067;MAQUILLAJE LIQ.SMART STDO;1;0;0;11900.00;.00;.00;6;0;0
7707178033337;ESMALTE MASGLO STDO;1;0;0;7400.00;.00;.00;92;0;0
200017883;REMOVEDOR CUTICULA  LANDER 35 ML;1;0;0;3500.00;.00;.00;2;0;0
200004851;LECHE LIMPIADORA NIVEA 200 ML;1;0;0;26900.00;.00;.00;1;0;0
100013633;GEL BABA DE CARACOL 50 GR ARAWAK;1;0;0;18500.00;.00;.00;1;0;0
200006503;SEDA DENTAL ORAL B SUPER SEDA 50 UDS;1;0;0;15900.00;.00;.00;1;0;0
7707357030027;LYPTUS MIEL SOBRES;24;0;1;26900.00;.00;1700.00;2;0;11
100015782;SINUTAB PLUS NS 12 TABLETAS;12;0;1;12000.00;5500.00;1000.00;0;0;6
100001491;KENALER GOTAS 5 ML;1;0;0;74900.00;.00;.00;5;0;0
100015429;HIPROLUB 0.3% GOTAS 15 ML;1;0;0;39400.00;.00;.00;4;0;0
100000193;MYDRIACYL 1% GOTAS 15 ML;1;0;0;21000.00;.00;.00;1;0;0
100007774;TAPAZOL 5 MG 100 TABLETAS;1;0;0;69500.00;.00;.00;1;0;0
100000844;VIREX UNGUENTO 30 GR;1;0;0;46500.00;.00;.00;1;0;0
100000921;BUSCAPINA COMPOSITUM 5 ML 3 AMPOLLAS;3;0;1;38500.00;.00;12500.00;1;0;0
100001242;TREX CREMA 15 GR;1;0;0;23600.00;.00;.00;1;0;0
7702635624271;VOLTAREN EMULGEL 100 GR;1;0;0;52700.00;.00;.00;1;0;0
100015886;TIROXIN 88 MCG 50 TABLETAS;1;0;0;39600.00;.00;.00;1;0;0
100015842;NEURO 15 FOSFORO NF 20 CAPSULAS N;1;0;0;69000.00;.00;.00;1;0;0
100011633;BETARRETIN H LOCION DE 60 ML;1;0;0;61500.00;.00;.00;1;0;0
100004706;DEPO MEDROL 40 MG 1 ML AMPOLLA;1;0;0;11900.00;.00;.00;1;0;0
100004165;FLORATIL 250 MG10 SOBRES;10;0;1;47200.00;.00;4800.00;1;0;0
100004594;LOPID 600 MG 20 TABLETAS (M);1;0;0;73800.00;.00;.00;1;0;0
100011187;PRESIDERM 2% UNGUENTO 15 GR (PMP);1;0;0;52400.00;.00;.00;1;0;0
200002676;UREADERM 10% CREMA 60 GMS;1;0;0;50900.00;.00;.00;1;0;0
100004891;MUVETT 200 MG 21 CAPSULAS (M);1;0;0;82900.00;.00;.00;1;0;0
200020612;CORTA UNAS JUMBO;1;0;0;4000.00;.00;.00;5;0;0
200016155;GASA ALFA ASEPTICA 1X5;1;0;0;6200.00;.00;.00;4;0;0
7501033957185;SIMILAC PROSENSITIVE 2 400 GR**B;1;0;0;35700.00;.00;.00;1;0;0
200018455;KOLA GRANULADA JGB 1000 GR;1;0;0;41900.00;.00;.00;1;0;0
100010703;CHENIPION CHAMPU 60 ML;1;0;0;15000.00;.00;.00;1;0;0
200007533;TUMBACALLO LIBERTADOR GDE;1;0;0;9900.00;.00;.00;2;0;0
200020388;VASELINA BLANCA 30 GR 12 UDS ATHOS;12;0;1;22000.00;.00;2000.00;0;0;7
100014447;SITONID 200 MG 30 TABLETAS ICOM;1;0;0;25500.00;.00;.00;1;0;0
100013855;ALBENDAZOL 200 MG 2 TBS**ICOM**;1;0;0;2500.00;.00;.00;1;0;0
100007829;AMITRIPTILINA 25 MG 30 TBS GF;1;0;0;8300.00;.00;.00;2;0;0
100001654;AMLODIPINO 10 MG 10 TABLETAS GF;1;0;0;7900.00;.00;.00;3;0;0
7707019313505;EUMOXINA 500MG 100 TBS;100;10;10;98000.00;9800.00;600.00;0;3;0
100014813;CEFRADINA 500 MG 24 CAPSULAS RC;1;0;0;24800.00;.00;.00;3;0;0
100011909;CLORMICIN 500 MG 10 TABLETAS;1;0;0;39500.00;.00;.00;1;0;0
100010954;LEVOFLOXACINO 500 MG 7 TABLETAS GF;1;0;0;29900.00;.00;.00;1;0;0
100015364;CLOROQUINA 250 MG 20 TABLETAS HP;1;0;0;6900.00;.00;.00;2;0;0
7702896001231;DEXABLAS 8MG 5 AMPOLLAS;5;0;1;65000.00;.00;6900.00;0;0;1
100015270;DOMPERIDONA 10 MG 20 TABLETAS GF;1;0;0;32600.00;.00;.00;4;0;0
100005848;FLUCONAZOL 150 MG 1 CAPSULA MK;1;0;0;2600.00;.00;.00;1;0;0
100005876;IBUPROFENO 600 MG 50 TABLETAS MK;50;5;10;11000.00;2200.00;200.00;2;0;0
100005904;MELOXICAM 15 MG 10 TABLETAS MK;10;0;1;10500.00;.00;1500.00;1;0;0
100016069;MOMETASONA SPRAY NASAL PED.10 ML PC;1;0;0;19900.00;.00;.00;2;0;0
100003945;NIFEDIPINO 10 MG 30 CAPSULAS AG;1;0;0;7700.00;.00;.00;1;0;0
7704412004085;SECNIDAZOL 500MG / 4 TAB MEMPH;1;0;0;4700.00;.00;.00;2;0;0
100001810;TINIDAZOL 1 GR 4 TAB GF;1;0;0;3500.00;.00;.00;2;0;0
703712034563;BETAMETASONA 0.5% 40G UNG. G.F.;1;0;0;12900.00;.00;.00;1;0;0
08;PALETA JET;14;0;1;33500.00;.00;2500.00;5;0;10
7702027479113;TOA.TENA MUJER MEDIUM 10**PE;1;0;0;8900.00;.00;.00;3;0;0
200014053;ALGODON LAMINADO KENNEDY 4X5;1;0;0;2400.00;.00;.00;2;0;0
100012334;ACETAMINOFEN 500 MG 300 TABLETAS LP;300;30;10;30000.00;1000.00;100.00;1;0;0
200019744;PAN.HUGGIES NAT.CARE 3 G 50 UDS;50;0;1;36200.00;.00;1000.00;0;0;6
200020340;CHA.HEAD-SHOULDERS 180 ML STDO;1;0;0;11000.00;.00;.00;13;0;0
100010347;CHENIPION CHAMPU 24 SBS;24;0;1;43200.00;.00;1800.00;0;0;9
16;VASO ALOHA RASPADO;12;0;1;23700.00;.00;2500.00;1;0;9
100014140;QUIMOX SOLUCION OFTALMICA 5 ML;1;0;0;57900.00;.00;.00;1;0;0
100017313;KINOR NF SOLUCION 10 ML;1;0;0;41900.00;.00;.00;1;0;0
200010714;APRIL VIOLETS ROLLON 65 ML;1;0;0;11000.00;.00;.00;1;0;0
200021872;JABON NEKO STDO.;1;0;0;3600.00;.00;.00;3;0;0
200022967;HILO DENTAL COLGATE TOTAL 100 MTS;1;0;0;17900.00;.00;.00;1;0;0
200023244;GEL EGO 110 ML STDO.;1;0;0;2500.00;.00;.00;10;0;0
770006966;PROT.KOTEX DAYS 15 UDS;1;0;0;2000.00;.00;.00;3;0;0
7706263585;WINADEINE   F 30 TBS;30;3;10;89600.00;29800.00;3500.00;2;0;5
200023009;NIVEA ACLARADORA NOCHE 50 ML;1;0;0;25500.00;.00;.00;1;0;0
7703763334018;OXIMETAZOLINA 0.05% SOL.NAS LS;1;0;0;7900.00;.00;.00;2;0;0
7702402039703;PALETA TOSH FRUTTI FRESA;16;0;1;33600.00;.00;1800.00;1;0;12
7705471100046;ACEITE DE ALMENDRAS 250ML ATHOS;1;0;0;6900.00;.00;.00;1;0;0
200023284;CHA.PANTENE 200ML STDO;1;0;0;11000.00;.00;.00;6;0;0
100017077;HIDRASOL 45-60 ZINC 500 ML;1;0;0;6900.00;.00;.00;22;0;0
200023358;BALANCE GEL 102 GR STDO;1;0;0;14900.00;.00;.00;1;0;0
7703432422251;NIFEDIPINO 30 MG 30 CAPS *EXPOF;1;0;0;27800.00;.00;.00;1;0;0
